1.047993602188842175e+02 2.591599310982261386e+02
1.150171684646854402e+02 2.187302026332021114e+02
1.262312004005013648e+02 2.550202687408278734e+02
1.385385866062556772e+02 2.186526105168375125e+02
1.520459277735184571e+02 2.553689056044326833e+02
1.668702180296824622e+02 2.183698239763284619e+02
1.831398582851341814e+02 2.557389383241956580e+02
2.009957683805077977e+02 2.180906515792929952e+02
2.205926076669356348e+02 2.561221905661749929e+02
2.421001145913557480e+02 2.178173282967548232e+02
2.657045768897407356e+02 2.565203781877190750e+02
2.916104451223449132e+02 2.175520053813954746e+02
3.200421035266538183e+02 2.569355944844850228e+02
3.512458135263037775e+02 2.172972668175432887e+02
3.854918467297222264e+02 2.573703640477792192e+02
4.230768258935095787e+02 2.170562157963896084e+02
4.643262941268462214e+02 2.578277324067999530e+02
5.095975345901799756e+02 2.168325770623939661e+02
5.592826651110275407e+02 2.583113739240740756e+02
6.138120345210191999e+02 2.166308192745661358e+02
6.736579501315993639e+02 2.588257214672638042e+02
7.393387686340128084e+02 2.164563012204608867e+02
8.114233858569858739e+02 2.593761220394517863e+02
8.905361642702380323e+02 2.163154463243637906e+02
9.773623409135080919e+02 2.599690233153238523e+02
1.072653962591976324e+03 2.162159506409339542e+02
1.177236399745929702e+03 2.606121968243555216e+02
1.292015495414649422e+03 2.161670303335478138e+02
1.417985411215476006e+03 2.613150044145837683e+02
1.556237238296145506e+03 2.161797154760949979e+02
1.707968447844346201e+03 2.620887155742883579e+02
1.874493263010262353e+03 2.162671978838225471e+02
2.057254042078814109e+03 2.629468841197391953e+02
2.257833771487093600e+03 2.164452414909940785e+02
2.477969776895619816e+03 2.639057935706057378e+02
2.719568771072069467e+03 2.167326643596711051e+02
2.984723368925032446e+03 2.649849811378333015e+02
3.275730212733506960e+03 2.171519016787825365e+02
3.595109864563328301e+03 2.662078503154229452e+02
3.945628638170122485e+03 2.177296586675334140e+02
4.330322559485834063e+03 2.676023813536094735e+02
4.752523663222395044e+03 2.184976608277963521e+02
5.215888853363062481e+03 2.692019468010466881e+02
5.724431577515053505e+03 2.194935059036459108e+02
6.282556589472202177e+03 2.710462352747713908e+02
6.895098101085995950e+03 2.207616164929979448e+02
7.567361653895324707e+03 2.731822797200259174e+02
8.305170073189761752e+03 2.223542836865185564e+02
9.114913902535550733e+03 2.756655757613065134e+02
1.000360675560829804e+04 2.243327795076998257e+02
1.097894606475803266e+04 2.785612604181303027e+02
1.204937975248683324e+04 2.267684986901677462e+02
1.322417940331134923e+04 2.819453009568235871e+02
1.451352056979282133e+04 2.297440684869587812e+02
1.592857090830578090e+04 2.859056184454477147e+02
1.748158690793416463e+04 2.333543401449173018e+02
1.918602005031728913e+04 2.905430428219336250e+02
2.105663331994826876e+04 2.377071507553050367e+02
2.310962907408321917e+04 2.959719704683190571e+02
2.536278937980869887e+04 2.429237252475057005e+02
2.783563003380058581e+04 3.023205784545939423e+02
3.054956959881743751e+04 2.491385831781333309e+02
3.352811492104642093e+04 3.097304502034021425e+02
3.679706473515778634e+04 2.564988316279608398e+02
4.038473312060355966e+04 3.183554922698129985e+02
4.432219474462907237e+04 2.651627683614416355e+02
4.864355401617330062e+04 3.283600719922951612e+02
5.338624048194474744e+04 2.752977849110884563e+02
5.859133302324992110e+04 3.399163708341371830e+02
6.430391566160936054e+04 2.870776335568152717e+02
7.057346805498571484e+04 3.532010054236751557e+02
7.745429406691055920e+04 3.006791837805357090e+02
8.500599212057067780e+04 3.683909853680126503e+02
9.329397141183829808e+04 3.162788235143407292e+02
1.023900184524377401e+05 3.856590199025573611e+02
1.123729188503610640e+05 3.340486571093436510e+02
1.233291397131246922e+05 4.051680240877944357e+02
1.353535785844709899e+05 3.541526498143522872e+02
1.485503854015260877e+05 4.270643757654163437e+02
1.630338645916929236e+05 3.767429563909643662e+02
1.789294651229451702e+05 4.514689721479768423e+02
1.963748670827648602e+05 4.019570123272556543e+02
2.155211741971977463e+05 4.784643058242062352e+02
2.365342226190383662e+05 4.299167748911012836e+02
2.595960173212586087e+05 5.080745999937321926e+02
2.849063085369904293e+05 4.607334389636620244e+02
3.126843219005252467e+05 5.402393181409005365e+02
3.431706572748713079e+05 4.947272958656290029e+02
3.766293727126007434e+05 5.595918367346938567e+02
4.133502716005163384e+05 5.317905070248559696e+02
4.536514127977770404e+05 5.636734693877551763e+02
4.978818655097349547e+05 5.657142857142857792e+02
5.464247327583320439e+05 5.677551020408163822e+02
5.997004696371319005e+05 5.697959183673469852e+02
6.581705250923590502e+05 5.718367346938775881e+02
7.223413387727783993e+05 5.738775510204081911e+02
7.927687275677275611e+05 5.759183673469387941e+02
8.700626998270822223e+05 5.779591836734693970e+02
9.548927389617748559e+05 5.800000000000000000e+02
