1.000000000000000000e+02 2.019200893812534616e+02 2.101038128817149016e+02 0.000000000000000000e+00 8.541249281132709825e+01 2.348016499288019191e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.047993602188842175e+02 2.516968789511425086e+02 2.103926878250594825e+02 2.357015587890124442e-01 8.540396576168976139e+01 2.348016499288019191e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.150171684646854402e+02 1.617858709803839190e+02 2.107097238308766407e+02 4.942012336611225631e-01 8.539460831506903560e+01 2.348016499288019191e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.262312004005013648e+02 2.426179344135649387e+02 2.110581289829189870e+02 7.781409770930072245e-01 8.538433970903309955e+01 2.348016499288019191e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.385385866062556772e+02 1.619057678057870078e+02 2.114404578189223400e+02 1.089458668902909988e+00 8.537307134782261642e+01 2.348016499288019191e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.520459277735184571e+02 2.435633142520509864e+02 2.118606863956706547e+02 1.431437886079813371e+00 8.536070604696377018e+01 2.348016499288019191e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.668702180296824622e+02 1.616197834058056344e+02 2.123218601361659239e+02 1.806352603925364564e+00 8.534713720593580888e+01 2.348016499288019191e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.831398582851341814e+02 2.445960444342656217e+02 2.128288629104161771e+02 2.218226092428682517e+00 8.533224790222571698e+01 2.348016499288019191e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.009957683805077977e+02 1.614018563525886520e+02 2.133853126292552247e+02 2.669714865335993004e+00 8.531590989952273674e+01 2.348016499288019191e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.205926076669356348e+02 2.457061771468146958e+02 2.139972206787859363e+02 3.165755215190462657e+00 8.529798256218398933e+01 2.348016499288019191e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.421001145913557480e+02 1.612670924065826625e+02 2.146688832448494964e+02 3.709435883620656238e+00 8.527831166743710867e+01 2.348016499288019191e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.657045768897407356e+02 2.469073048227434697e+02 2.154077145458696805e+02 4.306829818917194075e+00 8.525672810607626673e+01 2.348016499288019191e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.916104451223449132e+02 1.612320871283746442e+02 2.162188211045554738e+02 4.961476172008895347e+00 8.523304646165392739e+01 2.348016499288019191e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.200421035266538183e+02 2.482180611563888419e+02 2.171112945127721900e+02 5.681056734374610784e+00 8.520706345737340826e+01 2.348016499288019191e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.512458135263037775e+02 1.613242095078161071e+02 2.180913303783476351e+02 6.468968569557010717e+00 8.517855625904640249e+01 2.348016499288019191e-06 0.000000000000000000e+00 0.000000000000000000e+00
