1.047993602188842175e+02 2.426515886551434278e+02
1.150171684646854402e+02 1.500000000000000000e+02
1.262312004005013648e+02 2.346539730375976376e+02
1.385385866062556772e+02 1.500000000000000000e+02
1.520459277735184571e+02 2.355923453199814617e+02
1.668702180296824622e+02 1.500000000000000000e+02
1.831398582851341814e+02 2.366237374278681500e+02
2.009957683805077977e+02 1.500000000000000000e+02
2.205926076669356348e+02 2.377419141110232488e+02
2.421001145913557480e+02 1.500000000000000000e+02
2.657045768897407356e+02 2.389614823577484799e+02
2.916104451223449132e+02 1.500000000000000000e+02
3.200421035266538183e+02 2.402993097929683586e+02
3.512458135263037775e+02 1.500000000000000000e+02
3.854918467297222264e+02 2.417749315946762465e+02
4.230768258935095787e+02 1.500000000000000000e+02
4.643262941268462214e+02 2.434108326267548534e+02
5.095975345901799756e+02 1.500000000000000000e+02
5.592826651110275407e+02 2.452326838372168538e+02
6.138120345210191999e+02 1.500000000000000000e+02
6.736579501315993639e+02 2.472695132616704825e+02
7.393387686340128084e+02 1.500000000000000000e+02
8.114233858569858739e+02 2.495537766685438612e+02
8.905361642702380323e+02 1.500000000000000000e+02
9.773623409135080919e+02 2.521212876026172012e+02
1.072653962591976324e+03 1.500000000000000000e+02
1.177236399745929702e+03 2.550109656443910069e+02
1.292015495414649422e+03 1.500000000000000000e+02
1.417985411215476006e+03 2.582643666835184604e+02
1.556237238296145506e+03 1.500000000000000000e+02
1.707968447844346201e+03 2.619249718869334629e+02
1.874493263010262353e+03 1.500000000000000000e+02
2.057254042078814109e+03 2.660372303625677546e+02
2.257833771487093600e+03 1.500000000000000000e+02
2.477969776895619816e+03 2.706453229454334632e+02
2.719568771072069467e+03 1.500000000000000000e+02
2.984723368925032446e+03 2.757907807023901796e+02
3.275730212733506960e+03 1.500000000000000000e+02
3.595109864563328301e+03 2.815026745187691972e+02
3.945628638170122485e+03 1.500000000000000000e+02
4.330322559485834063e+03 2.900023318285070104e+02
4.752523663222395044e+03 1.986870303227472334e+02
5.215888853363062481e+03 2.945170198405468795e+02
5.724431577515053505e+03 2.042894789557934416e+02
6.282556589472202177e+03 3.022024568653725964e+02
6.895098101085995950e+03 2.106084198713786009e+02
7.567361653895324707e+03 3.106029041323137676e+02
8.305170073189761752e+03 2.176104200378136682e+02
9.114913902535550733e+03 3.197249788699896271e+02
1.000360675560829804e+04 2.253067756801052894e+02
1.097894606475803266e+04 3.295779925994988844e+02
1.204937975248683324e+04 2.337030626767936781e+02
1.322417940331134923e+04 3.401652681166353318e+02
1.451352056979282133e+04 2.427989846039198767e+02
1.592857090830578090e+04 3.514843671077405247e+02
1.748158690793416463e+04 2.525886671283383293e+02
1.918602005031728913e+04 3.635273855856989371e+02
2.105663331994826876e+04 2.630609672068757163e+02
2.310962907408321917e+04 3.762812549325775535e+02
2.536278937980869887e+04 2.741997991518533695e+02
2.783563003380058581e+04 3.897280834518474535e+02
3.054956959881743751e+04 2.859845529750622859e+02
3.352811492104642093e+04 4.038456560819459469e+02
3.679706473515778634e+04 2.983907778249093781e+02
4.038473312060355966e+04 4.186083221390161384e+02
4.432219474462907237e+04 3.113914362672670109e+02
4.864355401617330062e+04 4.339886550582133964e+02
5.338624048194474744e+04 3.249592202436228376e+02
5.859133302324992110e+04 4.499604846619300247e+02
6.430391566160936054e+04 3.390706840216370779e+02
7.057346805498571484e+04 4.665042151182259431e+02
7.745429406691055920e+04 3.537133395202550332e+02
8.500599212057067780e+04 4.836158090550372322e+02
9.329397141183829808e+04 3.688974601159871440e+02
1.023900184524377401e+05 5.013215512471151669e+02
1.123729188503610640e+05 3.846753187893691006e+02
1.233291397131246922e+05 5.197019229596254490e+02
1.353535785844709899e+05 4.011722813440728714e+02
1.485503854015260877e+05 5.389300344119229749e+02
1.630338645916929236e+05 4.186372037208343500e+02
1.789294651229451702e+05 5.593337321954344361e+02
1.963748670827648602e+05 4.375248413248028214e+02
2.155211741971977463e+05 5.814962546938096466e+02
2.365342226190383662e+05 4.586309380076296520e+02
2.595960173212586087e+05 6.064166241036016345e+02
2.849063085369904293e+05 4.833085460481512996e+02
3.126843219005252467e+05 6.357481982537624390e+02
3.431706572748713079e+05 5.137899833846620368e+02
3.766293727126007434e+05 6.720946241529909457e+02
4.133502716005163384e+05 5.536805653583057847e+02
4.536514127977770404e+05 7.136734693877551763e+02
4.978818655097349547e+05 6.092495023197330966e+02
5.464247327583320439e+05 7.177551020408163822e+02
5.997004696371319005e+05 6.850582169470644658e+02
6.581705250923590502e+05 7.218367346938775881e+02
7.223413387727783993e+05 7.238775510204081911e+02
7.927687275677275611e+05 7.259183673469387941e+02
8.700626998270822223e+05 7.279591836734693970e+02
9.548927389617748559e+05 7.300000000000000000e+02
