1.047993602188842175e+02 1.879538804972920047e+02
1.150171684646854402e+02 1.500000000000000000e+02
1.262312004005013648e+02 1.849151592847642291e+02
1.385385866062556772e+02 1.527816095950533679e+02
1.520459277735184571e+02 1.813993689301218808e+02
1.668702180296824622e+02 1.528067227094651912e+02
1.831398582851341814e+02 1.819114291361475182e+02
2.009957683805077977e+02 1.529631654258770936e+02
2.205926076669356348e+02 1.824994988606690640e+02
2.421001145913557480e+02 1.531927888092012608e+02
2.657045768897407356e+02 1.831608441292105738e+02
2.916104451223449132e+02 1.535085165766228386e+02
3.200421035266538183e+02 1.839089275385648534e+02
3.512458135263037775e+02 1.539260250428604877e+02
3.854918467297222264e+02 1.847595250606771344e+02
4.230768258935095787e+02 1.544633701510186654e+02
4.643262941268462214e+02 1.857309061882520211e+02
5.095975345901799756e+02 1.551411894782608840e+02
5.592826651110275407e+02 1.868440508177813513e+02
6.138120345210191999e+02 1.559828654695520811e+02
6.736579501315993639e+02 1.881228182810656904e+02
7.393387686340128084e+02 1.570146206963532620e+02
8.114233858569858739e+02 1.895940400850164735e+02
8.905361642702380323e+02 1.582655157909944990e+02
9.773623409135080919e+02 1.912875048759148342e+02
1.072653962591976324e+03 1.597673196816552661e+02
1.177236399745929702e+03 1.932358039138949835e+02
1.292015495414649422e+03 1.615542250367820429e+02
1.417985411215476006e+03 1.954740103058223895e+02
1.556237238296145506e+03 1.636623909342520733e+02
1.707968447844346201e+03 1.980391757820048895e+02
1.874493263010262353e+03 1.661293097940915402e+02
2.057254042078814109e+03 2.009696478059985054e+02
2.257833771487093600e+03 1.689930186343470382e+02
2.477969776895619816e+03 2.043042339444317292e+02
2.719568771072069467e+03 1.722912004581653775e+02
2.984723368925032446e+03 2.080812653753592656e+02
3.275730212733506960e+03 1.760602429769695618e+02
3.595109864563328301e+03 2.123376348374047495e+02
3.945628638170122485e+03 1.803343406745200923e+02
4.330322559485834063e+03 2.171078977037094262e+02
4.752523663222395044e+03 1.851447289902515649e+02
5.215888853363062481e+03 2.224235235411851761e+02
5.724431577515053505e+03 1.905191271674657116e+02
6.282556589472202177e+03 2.283123680270802822e+02
6.895098101085995950e+03 1.964814392231613738e+02
7.567361653895324707e+03 2.347984040329756965e+02
8.305170073189761752e+03 2.030517261963678095e+02
9.114913902535550733e+03 2.419017126509027378e+02
1.000360675560829804e+04 2.102464245290093743e+02
1.097894606475803266e+04 2.496386981792335007e+02
1.204937975248683324e+04 2.180787567490288268e+02
1.322417940331134923e+04 2.580224635848105095e+02
1.451352056979282133e+04 2.265592588245611694e+02
1.592857090830578090e+04 2.670632658297154762e+02
1.748158690793416463e+04 2.356963454868150052e+02
1.918602005031728913e+04 2.767689683614542560e+02
2.105663331994826876e+04 2.454968416194555516e+02
2.310962907408321917e+04 2.871454143362508376e+02
2.536278937980869887e+04 2.559664218340763284e+02
2.783563003380058581e+04 2.981966548093857341e+02
3.054956959881743751e+04 2.671099180127045543e+02
3.352811492104642093e+04 3.099249772069744040e+02
3.679706473515778634e+04 2.789314720275798436e+02
4.038473312060355966e+04 3.223306867777188813e+02
4.432219474462907237e+04 2.914345261514031336e+02
4.864355401617330062e+04 3.354115953098749401e+02
5.338624048194474744e+04 3.046216563771408801e+02
5.859133302324992110e+04 3.491621665837453179e+02
6.430391566160936054e+04 3.184942641014577589e+02
7.057346805498571484e+04 3.635722580829884123e+02
7.745429406691055920e+04 3.330521487653410304e+02
8.500599212057067780e+04 3.786253875260810560e+02
9.329397141183829808e+04 3.482929847401182428e+02
1.023900184524377401e+05 3.942964494336633265e+02
1.123729188503610640e+05 3.642117122796882995e+02
1.233291397131246922e+05 4.105488245560357541e+02
1.353535785844709899e+05 3.807998155117202259e+02
1.485503854015260877e+05 4.273308735930341982e+02
1.630338645916929236e+05 3.980444059999043702e+02
1.789294651229451702e+05 4.445718696580129858e+02
1.963748670827648602e+05 4.159270495984687273e+02
2.155211741971977463e+05 4.621776413932205969e+02
2.365342226190383662e+05 4.344324969974836108e+02
2.595960173212586087e+05 4.800452873032198795e+02
2.849063085369904293e+05 4.535911724763722077e+02
3.126843219005252467e+05 4.855102040816326507e+02
3.431706572748713079e+05 4.731673206863168275e+02
3.766293727126007434e+05 4.895918367346938567e+02
4.133502716005163384e+05 4.916326530612244596e+02
4.536514127977770404e+05 4.936734693877551194e+02
4.978818655097349547e+05 4.957142857142857224e+02
5.464247327583320439e+05 4.977551020408163254e+02
5.997004696371319005e+05 4.997959183673469852e+02
6.581705250923590502e+05 5.018367346938775881e+02
7.223413387727783993e+05 5.038775510204081911e+02
7.927687275677275611e+05 5.059183673469387941e+02
8.700626998270822223e+05 5.079591836734693970e+02
9.548927389617748559e+05 5.100000000000000000e+02
