9.326033468832199560e+02 2.679272076970445369e+02 4.449346173826951940e+02 6.185123272650905335e+00 3.387494941099794801e+02
1.023531021899026882e+03 2.680076928322125127e+02 4.452964470131362873e+02 6.862215557943292410e+00 3.384342314551280424e+02
1.123324032978027617e+03 2.680962288139364205e+02 4.456942358594155849e+02 7.605667080313621931e+00 3.380885687790368479e+02
1.232846739442065882e+03 2.681936274710695329e+02 4.461316723243814408e+02 8.422061563269583218e+00 3.377096107610465765e+02
1.353047774579807538e+03 2.683008104743235549e+02 4.466127451988320445e+02 9.318551504082796200e+00 3.372941936946838268e+02
1.484968262254465117e+03 2.684187732042520338e+02 4.471419675137167360e+02 1.030310539250684343e+01 3.368388621211442455e+02
1.629750834620643445e+03 2.685486437171461489e+02 4.477242165432772367e+02 1.138437279951261161e+01 3.363398437436988502e+02
1.788649529057435075e+03 2.686916447298690400e+02 4.483650288551155541e+02 1.257200628962321609e+01 3.357930225654262699e+02
1.963040650040272340e+03 2.688491597827566579e+02 4.490703840480401254e+02 1.387647383979615689e+01 3.351939102081776127e+02
2.154434690031884656e+03 2.690226935867360680e+02 4.498470946286136609e+02 1.530947923695321933e+01 3.345376153915938744e+02
2.364489412645407356e+03 2.692139463465953781e+02 4.507025138410220961e+02 1.688370226246044581e+01 3.338188115784947740e+02
2.595024211399737396e+03 2.694247728141985476e+02 4.516450522110969814e+02 1.861334938258891114e+01 3.330317028284408707e+02
2.848035868435802058e+03 2.696572657908541260e+02 4.526837827638186127e+02 2.051379481736840660e+01 3.321699879463826619e+02
3.125715849688235267e+03 2.699137143156461320e+02 4.538291272997798274e+02 2.260230422977398490e+01 3.312268230699379501e+02
3.430469286314919373e+03 2.701966973380351646e+02 4.550923225052613361e+02 2.489753959600602684e+01 3.301947829091870403e+02
3.764935806792471340e+03 2.705090415054993969e+02 4.564863344390228121e+02 2.742051349950546424e+01 3.290658209394486562e+02
4.132012400115339005e+03 2.708539258115543475e+02 4.580251353377282157e+02 3.019390638451594810e+01 3.278312289531431247e+02
4.534878508128582325e+03 2.712348393683836889e+02 4.597249260673839899e+02 3.324332956255811666e+01 3.264815965047562827e+02
4.977023564332113892e+03 2.716556973767051204e+02 4.616031540448684041e+02 3.659638310818290563e+01 3.250067709366153963e+02
5.462277217684342759e+03 2.721207989779494483e+02 4.636801529512785010e+02 4.028433409470001436e+01 3.233958188565078444e+02
5.994842503189408490e+03 2.726349540006880829e+02 4.659778044478443348e+02 4.434081429256509921e+01 3.216369901552080250e+02
6.579332246575682802e+03 2.732034403455847382e+02 4.685217457424159306e+02 4.880405983540484982e+01 3.197176859069392663e+02
7.220809018385471063e+03 2.738321394397066229e+02 4.713395375592061214e+02 5.371510576624312705e+01 3.176244317928906185e+02
7.924828983539177898e+03 2.745274914521455116e+02 4.744636483110261338e+02 5.912078927991963440e+01 3.153428590310335835e+02
8.697490026177834807e+03 2.752966350329436409e+02 4.779289316917875112e+02 6.507123650378494517e+01 3.128576951879290959e+02
9.545484566618346435e+03 2.761473568438450457e+02 4.817766788621625551e+02 7.162391116998233542e+01 3.101527676921062380e+02
1.047615752789666294e+04 2.770882278657554707e+02 4.860511210270232709e+02 7.884009766268346198e+01 3.072110233642653725e+02
1.149756995397735591e+04 2.781285412341107985e+02 4.908049597651271938e+02 8.679039194040780103e+01 3.040145678246446437e+02
1.261856883066020964e+04 2.792784333260624976e+02 4.960944771006215888e+02 9.554974787437357975e+01 3.005447292261729331e+02
1.384886371393874651e+04 2.805488009779219851e+02 5.019871268411021674e+02 1.052049754590151736e+02 2.967821513820118184e+02
1.519911082952933066e+04 2.819513913845475486e+02 5.085546314619863324e+02 1.158477094727827676e+02 2.927069219891284888e+02
1.668100537200059262e+04 2.834986872025987736e+02 5.158834725639392218e+02 1.275847302961171295e+02 2.882987422677474001e+02
1.830738280295369623e+04 2.852039464522155185e+02 5.240650392127354280e+02 1.405278943125751425e+02 2.835371449000863322e+02
2.009233002565045899e+04 2.870810431393053364e+02 5.332102398934734993e+02 1.548084722873024930e+02 2.784017676060982467e+02
2.205130739903045469e+04 2.891444391137599155e+02 5.434352737300085892e+02 1.705625837635486732e+02 2.728726899663886911e+02
2.420128264794383358e+04 2.914089704560448126e+02 5.548821776579644620e+02 1.879513365587478404e+02 2.669308410991475284e+02
2.656087782946684092e+04 2.938897402866254538e+02 5.676980096402121490e+02 2.071395242395253717e+02 2.605584854006203273e+02
2.915053062825181769e+04 2.966018486966850674e+02 5.820640779736572767e+02 2.283242853509348720e+02 2.537397926226593654e+02
3.199267137797384567e+04 2.995602107868556914e+02 5.981650691489946894e+02 2.517035722345393083e+02 2.464614969143965197e+02
3.511191734215134784e+04 3.027792401961262385e+02 6.162312203156250234e+02 2.775175734144461330e+02 2.387136469011252586e+02
3.853528593710535642e+04 3.062726199923609443e+02 6.364918773012576594e+02 3.060014321049670798e+02 2.304904451962426606e+02
4.229242874389499048e+04 3.100529639006524576e+02 6.592374012071708194e+02 3.374462304881855061e+02 2.217911707189437891e+02
4.641588833612782037e+04 3.141315960867133867e+02 6.847482470971114026e+02 3.721270764846357224e+02 2.126211706124411762e+02
5.094138014816385839e+04 3.185182243748848236e+02 7.133877517028511193e+02 4.103948514420324045e+02 2.029929002607911741e+02
5.590810182512222673e+04 3.232208142306035938e+02 7.454920619264773904e+02 4.525650821142207860e+02 1.929269798122357713e+02
6.135907273413175426e+04 3.282453082315799406e+02 7.815126780298649010e+02 4.990594542225074974e+02 1.824532238073437895e+02
6.734150657750827668e+04 3.335957082386366324e+02 8.218424863155655657e+02 5.502308990367523620e+02 1.716115872788055299e+02
7.390722033525774896e+04 3.392738601110771128e+02 8.670410546792714968e+02 6.065880970332444804e+02 1.604529576460246005e+02
8.111308307896871702e+04 3.452798921053150139e+02 9.175537269859138405e+02 6.685140190979727777e+02 1.490397078879421144e+02
8.902150854450392944e+04 3.516120475882113396e+02 9.740792830007191014e+02 7.366333686473481066e+02 1.374459143533746897e+02
9.770099572992246249e+04 3.582676830825085972e+02 1.037104296867287758e+03 8.113471626400255445e+02 1.257571342272669597e+02
1.072267222010325349e+05 3.652430574531072125e+02 1.107524634025729029e+03 8.934549982866828941e+02 1.140696357390512077e+02
1.176811952434999112e+05 3.725351976044152025e+02 1.185847921404787485e+03 9.833589396454988218e+02 1.024889817592925709e+02
1.291549665014882630e+05 3.801413894613321531e+02 1.273285281394412550e+03 1.082157393619411778e+03 9.112788777500345816e+01
1.417474162926807767e+05 3.880624223689213750e+02 1.370329309973811860e+03 1.190225998559250684e+03 8.010331141456107673e+01
1.555676143930472317e+05 3.963011540758500360e+02 1.478753803039017384e+03 1.309221018197802778e+03 6.953278484121307201e+01
1.707352647470692173e+05 4.048680481453774291e+02 1.598955436875056421e+03 1.439425363124043997e+03 5.953007375100770560e+01
1.873817422860386723e+05 4.137773618717789077e+02 1.733786190715373777e+03 1.583585855912585430e+03 5.020033480278190297e+01
2.056512308348651568e+05 4.230567110056304614e+02 1.883321494633751172e+03 1.741686454096811758e+03 4.163504053693004892e+01
2.257019719633921632e+05 4.327377520751146562e+02 2.052555881529322050e+03 1.918648845540011280e+03 3.390703598930246443e+01
2.477076355991713936e+05 4.428732435622610524e+02 2.240587282242797755e+03 2.113521113868121120e+03 2.706616837466627956e+01
2.718588242732940125e+05 4.535155407605446385e+02 2.456731840892148739e+03 2.335595869875405697e+03 2.113597101673255452e+01
2.983647240283340216e+05 4.647505366107968712e+02 2.697327159686748928e+03 2.581215294591365819e+03 1.611186509537296629e+01
3.274549162877731724e+05 4.766403632244591790e+02 2.980395262964543690e+03 2.868434011335848481e+03 1.196125162869740244e+01
3.593813663804625394e+05 4.893391845404040623e+02 3.295166722061433575e+03 3.186541027010158814e+03 8.625695051283818415e+00
3.944206059437664226e+05 5.025924896015459353e+02 3.675563936808037852e+03 3.569538778632722369e+03 6.025158175327116616e+00
4.328761281083061476e+05 5.161140144547742921e+02 4.072934753877535513e+03 3.955600108185175941e+03 4.063965354374426298e+00
4.750810162102793111e+05 5.300214047922004283e+02 4.523150350782852001e+03 4.581337813437388832e+03 2.637894684632676068e+00
5.214008287999695167e+05 5.442976298190229727e+02 5.022220166065043486e+03 5.020754703258146947e+03 1.641591585437046641e+00
5.722367659350220347e+05 5.589599735145636714e+02 5.578389454045393904e+03 5.970881562951785781e+03 9.754135480042360751e-01
6.280291441834259313e+05 5.740168680095347327e+02 6.197244639096958053e+03 6.481368666921454860e+03 5.508968461769269132e-01
6.892612104349709116e+05 5.894794687770261135e+02 6.886023850143781601e+03 7.978643503025886275e+03 2.942798605485620334e-01
7.564633275546290679e+05 6.053585644188400465e+02 7.652483544052467551e+03 8.489198289453614052e+03 1.478771027363464663e-01
8.302175681319752475e+05 6.216654074400398713e+02 8.505334232058907219e+03 1.093379784202376686e+04 6.948689115970521635e-02
9.111627561154905707e+05 6.384115276904683469e+02 9.454240531383324196e+03 1.122486342373487969e+04 3.033370266130751974e-02
1.000000000000000000e+06 6.556086657967580322e+02 1.048528139078928325e+04 1.531216672912847935e+04 1.221379457743924229e-02
