1.000000000000000000e+02 2.019984641832846819e+02 1.795456773428701069e+02 0.000000000000000000e+00 8.541249281132709825e+01 3.196566021597340262e-09 0.000000000000000000e+00 0.000000000000000000e+00
1.047993602188842175e+02 2.687943189596270486e+02 1.797620092389057334e+02 2.312717827231995371e-01 8.540396576168976139e+01 3.196566021597340262e-09 0.000000000000000000e+00 0.000000000000000000e+00
1.150171684646854402e+02 1.500000000000000000e+02 1.800050374265038045e+02 4.805386826894161301e-01 8.539460831506903560e+01 3.196566021597340262e-09 0.000000000000000000e+00 0.000000000000000000e+00
1.262312004005013648e+02 2.556183419186987749e+02 1.802716125274642991e+02 7.540214357794297051e-01 8.538433970903309955e+01 3.196566021597340262e-09 0.000000000000000000e+00 0.000000000000000000e+00
1.385385866062556772e+02 1.500000000000000000e+02 1.805637413874223114e+02 1.053724705296228636e+00 8.537307134782261642e+01 3.196566021597340262e-09 0.000000000000000000e+00 0.000000000000000000e+00
1.520459277735184571e+02 2.569648488030982776e+02 1.808835234299574211e+02 1.384794348977207434e+00 8.536070604696377018e+01 3.196566021597340262e-09 0.000000000000000000e+00 0.000000000000000000e+00
1.668702180296824622e+02 1.500000000000000000e+02 1.812322062272113783e+02 1.748504618159287372e+00 8.534713720593580888e+01 3.196566021597340262e-09 0.000000000000000000e+00 0.000000000000000000e+00
1.831398582851341814e+02 2.584208697277827014e+02 1.816146804099265637e+02 2.149881918572865036e+00 8.533224790222571698e+01 3.196566021597340262e-09 0.000000000000000000e+00 0.000000000000000000e+00
2.009957683805077977e+02 1.500000000000000000e+02 1.820316413305991432e+02 2.590891672535738266e+00 8.531590989952273674e+01 3.196566021597340262e-09 0.000000000000000000e+00 0.000000000000000000e+00
2.205926076669356348e+02 2.599713414753451843e+02 1.824890575084028228e+02 3.077250678539169115e+00 8.529798256218398933e+01 3.196566021597340262e-09 0.000000000000000000e+00 0.000000000000000000e+00
2.421001145913557480e+02 1.500000000000000000e+02 1.829879300489407967e+02 3.611630230576342360e+00 8.527831166743710867e+01 3.196566021597340262e-09 0.000000000000000000e+00 0.000000000000000000e+00
2.657045768897407356e+02 2.616308349160222519e+02 1.835351866948773818e+02 4.200506429534787145e+00 8.525672810607626673e+01 3.196566021597340262e-09 0.000000000000000000e+00 0.000000000000000000e+00
2.916104451223449132e+02 1.500000000000000000e+02 1.841324053330926915e+02 4.847501786879726993e+00 8.523304646165392739e+01 3.196566021597340262e-09 0.000000000000000000e+00 0.000000000000000000e+00
3.200421035266538183e+02 2.634160887861952460e+02 1.847875212990763316e+02 5.559810332057086413e+00 8.520706345737340826e+01 3.196566021597340262e-09 0.000000000000000000e+00 0.000000000000000000e+00
3.512458135263037775e+02 1.500000000000000000e+02 1.855030108463834040e+02 6.342371568666376191e+00 8.517855625904640249e+01 3.196566021597340262e-09 0.000000000000000000e+00 0.000000000000000000e+00
3.854918467297222264e+02 2.653464603958465204e+02 1.862878418852933464e+02 7.202948546176920708e+00 8.514728062160180855e+01 3.196566021597340262e-09 0.000000000000000000e+00 0.000000000000000000e+00
