150, 10
1.000000000000000021e-03 1.045431797512119537e-01 6.929040772517623518e-05 1.268161036568424358e-03 4.713775583222855337e-02 4.833013387090285759e-03 6.679627316813960825e-01 1.694274077517736177e-01 2.381876466269339520e-06 1.439272371677784848e-05 4.736257052243965024e-03
1.192603945163224792e-03 1.052311460327162024e-01 4.698969206781905479e-05 7.574640423201198583e-04 4.774188856621815191e-02 5.010317049073430458e-03 6.669018724998765357e-01 1.696380794909752299e-01 1.195244200955118206e-06 1.105744674799332619e-05 4.657153332421245726e-03
1.422304170018888177e-03 1.056612172115266868e-01 3.149349178954079736e-05 4.473831412646653120e-04 4.811533617565338233e-02 5.194736116011050737e-03 6.661885360749482121e-01 1.697795621457363902e-01 5.948219138883304419e-07 8.397428974636993895e-06 4.571250460514533417e-03
1.696245564386632135e-03 1.059556140842560223e-01 1.993130924764268736e-05 2.472328138474037015e-04 4.836480039434436912e-02 5.440578110313272139e-03 6.656185084754341341e-01 1.698927983131008068e-01 2.764144351497194451e-07 6.214051775385175965e-06 4.453288753313897064e-03
2.022949152053118808e-03 1.061414064439074462e-01 1.176205348061358582e-05 1.258744086520233749e-04 4.852008150936052561e-02 5.634696225216966406e-03 6.652322534429878642e-01 1.699694232235949842e-01 1.151637134963908235e-07 4.463254440320558784e-06 4.359556641176489181e-03
2.412577139603149737e-03 1.062316175897587145e-01 6.938358244313632658e-06 6.399851515064477743e-05 4.859772500877857643e-02 5.677432044371749816e-03 6.650802161792850331e-01 1.699991618224881151e-01 4.670381742360843998e-08 3.196855756437885393e-06 4.339484278194188395e-03
2.877249014701324919e-03 1.062833394942987036e-01 3.586006441070483327e-06 2.781136893881907917e-05 4.864301651272039811e-02 5.681772402410614244e-03 6.650070765892558411e-01 1.700131996196677653e-01 1.553640016136011335e-08 2.173639007627698396e-06 4.337925557314020741e-03
3.431418526149801994e-03 1.063062792612010921e-01 1.841962664648927598e-06 1.196137818801824299e-05 4.866318789118397742e-02 5.680931158906759454e-03 6.649767650559452736e-01 1.700189225041255636e-01 5.101740363707042748e-09 1.472290909310515951e-06 4.338594361317700022e-03
4.092323271792432451e-03 1.063168308549671121e-01 8.962547238340192143e-07 4.808342360810569568e-06 4.867240969128536210e-02 5.679471991352758736e-03 6.649638432657793974e-01 1.700213177145848964e-01 1.538460945477845336e-09 9.749161392764478049e-07 4.339427334646212518e-03
4.880520878822951214e-03 1.063187335834089309e-01 7.030864793383565923e-07 3.388589094700473040e-06 4.867381856809957497e-02 5.677814947218402450e-03 6.649630161801370898e-01 1.700214736284979822e-01 9.256719767716700961e-10 7.758232266033161812e-07 4.340262541747031029e-03
5.820528454535741671e-03 1.063189058911181983e-01 6.807274323841637301e-07 3.060300800435663446e-06 4.867354759916596441e-02 5.675991744155134237e-03 6.649648144245547954e-01 1.700211589277171031e-01 7.559768846515116915e-10 6.696368606696750456e-07 4.341160509427470851e-03
6.941585197814133246e-03 1.063187831549790019e-01 6.866110832660094164e-07 2.897984050734192900e-06 4.867289543967488058e-02 5.673991021096733492e-03 6.649672782409348226e-01 1.700207305662350399e-01 6.519750233469292002e-10 5.864090920062765768e-07 4.342142277371358744e-03
8.278561892599779065e-03 1.063183672426768478e-01 7.241261354515593210e-07 2.891662647369536242e-06 4.867186525792449592e-02 5.671797697309665862e-03 6.649704230916543279e-01 1.700201864298362120e-01 5.989389913331465725e-10 5.222289217454796677e-07 4.343215295198377124e-03
9.873045573392431190e-03 1.063176685694961071e-01 7.955772801018247034e-07 3.025847099321225564e-06 4.867046847898250095e-02 5.669393966976543978e-03 6.649742553602807638e-01 1.700195259275353032e-01 5.807903147916104298e-10 4.717814177541813131e-07 4.344388436026117364e-03
1.177463310160412578e-02 1.063166278993800395e-01 9.115301566767423668e-07 3.327005923099625969e-06 4.866865287100879262e-02 5.666759248472948325e-03 6.649788809290161362e-01 1.700187307597263442e-01 5.982844327591381832e-10 4.331028256596503178e-07 4.345671194971629722e-03
1.404247388982258170e-02 1.063152231716642110e-01 1.077857773233860622e-06 3.799130792325818920e-06 4.866639686065199477e-02 5.663871014835453188e-03 6.649843583951986492e-01 1.700177912191212226e-01 6.478527115148530446e-10 4.028743536548923326e-07 4.347074400027351772e-03
1.674710976085399053e-02 1.063134513138383336e-01 1.296142259046399883e-06 4.438095051205116503e-06 4.866368771843705698e-02 5.660705495449115145e-03 6.649907259543303972e-01 1.700167013748667133e-01 7.346519104387297419e-10 3.794235307862463548e-07 4.348609647538836595e-03
1.997266917087609991e-02 1.063113579097930417e-01 1.560062646189191927e-06 5.213767499843440581e-06 4.866054896278144276e-02 5.657237969651053751e-03 6.649979599275103181e-01 1.700154664047957564e-01 8.634703353692230891e-10 3.608379447650246469e-07 4.350289470482675627e-03
2.381948404862675381e-02 1.063090170284624325e-01 1.857292587950345653e-06 6.083241843612591914e-06 4.865702184535676544e-02 5.653443117840249027e-03 6.650060022517494396e-01 1.700140975853257075e-01 1.045238891446368748e-09 3.460724611875491963e-07 4.352126945769776295e-03
2.840721064814476921e-02 1.063065172581864892e-01 2.172841550272726323e-06 6.996270033898956352e-06 4.865315771912547688e-02 5.649295081086596997e-03 6.650147772608507868e-01 1.700126093631925128e-01 1.292962167434136817e-09 3.340225427353730727e-07 4.354135542031957809e-03
3.387855149006022137e-02 1.063039432014552949e-01 2.491564513055375114e-06 7.906012397612005192e-06 4.864900285828816645e-02 5.644767825775681529e-03 6.650242159898994698e-01 1.700110149894664968e-01 1.631925920934650390e-09 3.240209383763729758e-07 4.356328745470042924e-03
4.040369416346127618e-02 1.063013652626252775e-01 2.801783665137219277e-06 8.770964083558264817e-06 4.864459458076929310e-02 5.639835932894724305e-03 6.650342668290862846e-01 1.700093248789411315e-01 2.125062694732992107e-09 3.150406874466377182e-07 4.358719581851458989e-03
4.818560505851227777e-02 1.062988318992326708e-01 3.093412471093370904e-06 9.564770765137302379e-06 4.863994995640055080e-02 5.634474606343915608e-03 6.650449080121526579e-01 1.700075439402299327e-01 2.977770916705572998e-09 3.070375359298838142e-07 4.361320442947859942e-03
5.746634269285878782e-02 1.062963724056503606e-01 3.359800511632029148e-06 1.027040134525455465e-05 4.863507177950881361e-02 5.628658707148193226e-03 6.650561431972105142e-01 1.700056726842252286e-01 4.722067307573597010e-09 2.998372506772665743e-07 4.364143520614290409e-03
6.853458700960524119e-02 1.062939951902294594e-01 3.604583628926054431e-06 1.086965176273855388e-05 4.862995862081807841e-02 5.622366977969114714e-03 6.650679936754395616e-01 1.700037096153888261e-01 8.516446857388934049e-09 2.915064959942753170e-07 4.367198645459440323e-03
8.173461884778752962e-02 1.062916923231644883e-01 3.823009841505139200e-06 1.137320709660802664e-05 4.862458105033558992e-02 5.615580440062752955e-03 6.650805061870364021e-01 1.700016469028645394e-01 1.650087848684660003e-08 2.834753833318198915e-07 4.370493718706705728e-03
9.747702889428429274e-02 1.062894332559186639e-01 4.027564640665827868e-06 1.177912734849680273e-05 4.861891324594248831e-02 5.608282892987839947e-03 6.650937441394293437e-01 1.699994760287960871e-01 3.200323034506900621e-08 2.737035034325771030e-07 4.374034598544547861e-03
1.162514892221131052e-01 1.062871855926318249e-01 4.217912880608164593e-06 1.211086292747845190e-05 4.861291228279250587e-02 5.600463376124743299e-03 6.651077736559365405e-01 1.699971856725002173e-01 5.945345820904479007e-08 2.635623468500991526e-07 4.377823815769591939e-03
1.386419846773922215e-01 1.062849107635805423e-01 4.397996550801409688e-06 1.238859704437633603e-05 4.860653514726333280e-02 5.592109346932666245e-03 6.651226681003108432e-01 1.699947639163715274e-01 1.041792915297560503e-07 2.534545836649642061e-07 4.381864169415125229e-03
1.653449778915173363e-01 1.062825628312519949e-01 4.583705010082630617e-06 1.261765787978096576e-05 4.859975210629302600e-02 5.583216333033300810e-03 6.651384919339966562e-01 1.699922023155388262e-01 1.721410792882793799e-07 2.417891063036065550e-07 4.386154207740546734e-03
1.971910729463497713e-01 1.062801166206093495e-01 4.769128962745452127e-06 1.282634178359310514e-05 4.859252912780178540e-02 5.573785114540468627e-03 6.651552844231668482e-01 1.699894936040480808e-01 2.693606104243374211e-07 2.306492171199029227e-07 4.390689811856805444e-03
2.351708515467859917e-01 1.062775232059849501e-01 4.979083512319062715e-06 1.300730606244234531e-05 4.858485351401516800e-02 5.563824399805661000e-03 6.651730882086949181e-01 1.699866349504378371e-01 4.020931535708521623e-07 2.175203452538850357e-07 4.395462904837309399e-03
2.804656853420920415e-01 1.062747350760574333e-01 5.243720736547693327e-06 1.314703063242677906e-05 4.857673837675879208e-02 5.553376122043801773e-03 6.651918926290300016e-01 1.699836334803647708e-01 5.757582172319838014e-07 2.002681025514000553e-07 4.400449608256686192e-03
3.344844828218866417e-01 1.062717250176917760e-01 5.574227820637303824e-06 1.325168777588614376e-05 4.856819939376449957e-02 5.542497697307711968e-03 6.652116471045655954e-01 1.699805005034622507e-01 7.943569553949050699e-07 1.816373114686589791e-07 4.405619134875412429e-03
3.989075138092645911e-01 1.062682965855715894e-01 6.188015332405936318e-06 1.311277211238642459e-05 4.855939768479575203e-02 5.531376219154404868e-03 6.652322439606839222e-01 1.699772896488299379e-01 1.058518198720127566e-06 1.466012084297286302e-07 4.410879557266653324e-03
4.757386747241826308e-01 1.062646827792880361e-01 6.891186888803758942e-06 1.293063689640828802e-05 4.855040541520939945e-02 5.520283068466629028e-03 6.652530980136769356e-01 1.699740745675382136e-01 1.362766594844816526e-06 1.584135912490127876e-07 4.416100970386123946e-03
5.673678203427843236e-01 1.062610965778520850e-01 7.535536113789442462e-06 1.284833865137514073e-05 4.854123370497008538e-02 5.509522208972880870e-03 6.652736298634577272e-01 1.699709473856351738e-01 1.700678442235078767e-06 3.322422097715162892e-07 4.421138613329085240e-03
6.766451008994643912e-01 1.062576263602396098e-01 8.089194577983559102e-06 1.288950097575121387e-05 4.853229446455847862e-02 5.499348624322358825e-03 6.652932515071059427e-01 1.699679781554253588e-01 2.066151191591062861e-06 5.656606436077872214e-07 4.425871271200235504e-03
8.069696168080695564e-01 1.062541830779078350e-01 8.637683674326802435e-06 1.297062499167194073e-05 4.852368473589332987e-02 5.489768666999415674e-03 6.653119899206961785e-01 1.699651694354212539e-01 2.460300328059637366e-06 8.154550767425181372e-07 4.430294793511864275e-03
9.623951486321595805e-01 1.062507420543113562e-01 9.204535981003688510e-06 1.306933979870952997e-05 4.851542375585930073e-02 5.480788969216512062e-03 6.653298450805130715e-01 1.699625260507031388e-01 2.883363663431076036e-06 1.077508462145655201e-06 4.434405440702561020e-03
1.147756251064661948e+00 1.062472856178820341e-01 9.798022028594731382e-06 1.317966113800768815e-05 4.850750234655407112e-02 5.472394322130514320e-03 6.653468555621929736e-01 1.699600420560224978e-01 3.335899581549738963e-06 1.350772778607061509e-06 4.438209394703693592e-03
1.368818633105468363e+00 1.062437889966544036e-01 1.042609028846511461e-05 1.329802515987975964e-05 4.849988357310622278e-02 5.464540219226381342e-03 6.653631122579410917e-01 1.699577065410861898e-01 3.817122485105138373e-06 1.633689401471016927e-06 4.441726378231556326e-03
1.632458502054514593e+00 1.062402364671029692e-01 1.109398881587775883e-05 1.342174081202855347e-05 4.849254907417797217e-02 5.457205639851696495e-03 6.653786650037775141e-01 1.699555130214332466e-01 4.323458025609097024e-06 1.924196249765695322e-06 4.444965345926826621e-03
1.946876449865470704e+00 1.062365994468185415e-01 1.180854323381303486e-05 1.354985507431224424e-05 4.848544708921264518e-02 5.450339991707692754e-03 6.653936246149315670e-01 1.699534461753702819e-01 4.854942048482518195e-06 2.225919789767628100e-06 4.447948339044932933e-03
2.321852534854933925e+00 1.062328635639774310e-01 1.257351005126812247e-05 1.368204333455549130e-05 4.847854787671154742e-02 5.443914374155713574e-03 6.654080436789987507e-01 1.699515028520173221e-01 5.411302203898733105e-06 2.544476508770264515e-06 4.450688004298246174e-03
2.769050493155228221e+00 1.062290308973471570e-01 1.338738930753713091e-05 1.381767787708974396e-05 4.847185951286128031e-02 5.437935192633976990e-03 6.654219134191270424e-01 1.699496792066391704e-01 6.012731588029382586e-06 2.882560764019256570e-06 4.453181770338565139e-03
3.302380542493098758e+00 1.062253199363417944e-01 1.420091294045618292e-05 1.394876525117565390e-05 4.846573732373637283e-02 5.432698425769847891e-03 6.654345106398287246e-01 1.699480652599574537e-01 6.649087382611916688e-06 3.220713950752158402e-06 4.455310851353198529e-03
3.938432063407539818e+00 1.062217011816003615e-01 1.501622935616677622e-05 1.407615965006132430e-05 4.846008760347536581e-02 5.428088071975839535e-03 6.654460501027127384e-01 1.699466244903103940e-01 7.323505893848015871e-06 3.559897961704259737e-06 4.457130795669087160e-03
4.696989616577172733e+00 1.062181320919502042e-01 1.584011777781018339e-05 1.420134195635014990e-05 4.845480076996631913e-02 5.423981414290629174e-03 6.654567668616826470e-01 1.699453237032956532e-01 8.020659210442075153e-06 3.902787226429137561e-06 4.458698230165898148e-03
5.601648347120651295e+00 1.062145969910983645e-01 1.667451977838893608e-05 1.432494725453316611e-05 4.844981388604209516e-02 5.420299072717505579e-03 6.654667896460711995e-01 1.699441493815332938e-01 8.719955028065616540e-06 4.249995374082763927e-06 4.460051299936489307e-03
6.680547918193146195e+00 1.062110944108207305e-01 1.751688237992682904e-05 1.444689642121748349e-05 4.844509555217329372e-02 5.416991621883836434e-03 6.654761966083507785e-01 1.699430863592631402e-01 9.410946119437672172e-06 4.600307809587683824e-06 4.461215446639328966e-03
7.967247803089114733e+00 1.062076345285995482e-01 1.836223224621503499e-05 1.456679014931834269e-05 4.844062997265572573e-02 5.414021618346835305e-03 6.654850295613545796e-01 1.699421267572757410e-01 1.009333944566900466e-05 4.951560486017769242e-06 4.462211625805634525e-03
9.501771162057114140e+00 1.062042446349869135e-01 1.920106456290391020e-05 1.468362799001775509e-05 4.843642511032263814e-02 5.411368332938848100e-03 6.654932863620185435e-01 1.699412656501328722e-01 1.076425494010504990e-05 5.299635588378610992e-06 4.463054933520252572e-03
1.133184977390749815e+01 1.062009265990730145e-01 2.002982434322842780e-05 1.479737948541848425e-05 4.843245849900634087e-02 5.408993079971698495e-03 6.655010297980121781e-01 1.699404869944814434e-01 1.142510840352222226e-05 5.643083853049823323e-06 4.463766048164807300e-03
1.351440874635908074e+01 1.061976511924393463e-01 2.085377534306940265e-05 1.490929345670456677e-05 4.842867183701329847e-02 5.406838966149952325e-03 6.655083868999677188e-01 1.699397705034150774e-01 1.208178767355188152e-05 5.984346418051262498e-06 4.464370038041082928e-03
1.611733718745622923e+01 1.061943685133027032e-01 2.168421751432385506e-05 1.502080398942066812e-05 4.842498883948784250e-02 5.404844889048177753e-03 6.655155163134942597e-01 1.699390942593215770e-01 1.274362321324603393e-05 6.328272593638953417e-06 4.464890818224078774e-03
1.922159991528625866e+01 1.061910160178226176e-01 2.253653120654826075e-05 1.513348833148415572e-05 4.842132524550977341e-02 5.402952037257841705e-03 6.655225865957097309e-01 1.699384384572665274e-01 1.342281673948314621e-05 6.681315828038420689e-06 4.465349029301299635e-03
2.292375589131949809e+01 1.061875305842533562e-01 2.342678794635397253e-05 1.524900515151127647e-05 4.841760240177924585e-02 5.401110652621066328e-03 6.655297516379413691e-01 1.699377871322239608e-01 1.413204812210285800e-05 7.050088102709229043e-06 4.465760491528053544e-03
2.733896171394641073e+01 1.061838571325513236e-01 2.436928798630186223e-05 1.536886053079300168e-05 4.841375526121429601e-02 5.399282476094817255e-03 6.655371365505627912e-01 1.699371289113170147e-01 1.488259488804504322e-05 7.440347688284483560e-06 4.466136313806252575e-03
3.260455359671885134e+01 1.061799385572842619e-01 2.537862175293204427e-05 1.549464962960979446e-05 4.840972118191783080e-02 5.397434150505570245e-03 6.655448649381424664e-01 1.699364506667956909e-01 1.568598387108773300e-05 7.857896667895599758e-06 4.466484901485536993e-03
3.888431924973271236e+01 1.061757167650169142e-01 2.647018063541457393e-05 1.562811309843806533e-05 4.840543813862316358e-02 5.395534961132470927e-03 6.655530539667651180e-01 1.699357431547527664e-01 1.655440059454046090e-05 8.308843288178001727e-06 4.466813001696461581e-03
4.637359254221756544e+01 1.061711348266512062e-01 2.765880890590798692e-05 1.577092410032380611e-05 4.840084811122037645e-02 5.393558248948635697e-03 6.655618158457935474e-01 1.699349959940987809e-01 1.749960127013507706e-05 8.799038189532409644e-06 4.467125564445596775e-03
5.530532941724068507e+01 1.061661300528724677e-01 2.896105336752385635e-05 1.592495379971671334e-05 4.839588848645472868e-02 5.391476792603907067e-03 6.655712700690166184e-01 1.699341990627886712e-01 1.853469923676302332e-05 9.335009912207567907e-06 4.467426902026733725e-03
6.595735405155299702e+01 1.061606386793906148e-01 3.039386727691025967e-05 1.609210302604738071e-05 4.839049666050849324e-02 5.389264545953465976e-03 6.655815349972608042e-01 1.699333431380276038e-01 1.967313058178187793e-05 9.923429020774802596e-06 4.467720532303143949e-03
7.866100065440971889e+01 1.061545876398817118e-01 3.197642772176186488e-05 1.627450833763828661e-05 4.838460236093351102e-02 5.386893415995590642e-03 6.655927464423617712e-01 1.699324156389555585e-01 2.093009630288033074e-05 1.057185115609439484e-05 4.468009685491436400e-03
9.381141971093605036e+01 1.061478965940195196e-01 3.373029975202749084e-05 1.647456025821754372e-05 4.837812812812993662e-02 5.384333006321365134e-03 6.656050494888772207e-01 1.699314059364177010e-01 2.232269401891091772e-05 1.128879856120008400e-05 4.468297514457382491e-03
1.118798692486256812e+02 1.061404815745182750e-01 3.567778430935424246e-05 1.669470860442674270e-05 4.837099417347687225e-02 5.381552823843624780e-03 6.656185959077953740e-01 1.699303014960590608e-01 2.386860615854966694e-05 1.208307879531458871e-05 4.468586741999209556e-03
1.334283734502567427e+02 1.061322419599695643e-01 3.784554840439750351e-05 1.693787599460642648e-05 4.836310526040562413e-02 5.378516952857767368e-03 6.656335679798677241e-01 1.699290862613134501e-01 2.558898477166320822e-05 1.296527430371965681e-05 4.468880339591541247e-03
1.591272045734883136e+02 1.061230691714911412e-01 4.026289335157496815e-05 1.720726106986143135e-05 4.835435802622860962e-02 5.375186643727717511e-03 6.656501582178986354e-01 1.699277465860124792e-01 2.750708069365800969e-05 1.394704564772930525e-05 4.469181339565248337e-03
1.897757319571377082e+02 1.061128522098896410e-01 4.295944914906142193e-05 1.750608186183634862e-05 4.834464782751716344e-02 5.371523241631347319e-03 6.656685642592876651e-01 1.699262668568321810e-01 2.964641885565151479e-05 1.504018691369760350e-05 4.469492445393008322e-03
2.263272866283211044e+02 1.061014714340960119e-01 4.596719017638600737e-05 1.783780835310899010e-05 4.833386196354064190e-02 5.367485308967001253e-03 6.656889983213551965e-01 1.699246307446094228e-01 3.203240511082521702e-05 1.625744251306193667e-05 4.469816432144640972e-03
2.699188149310243148e+02 1.060887964804665823e-01 4.932082705075518085e-05 1.820621445024558446e-05 4.832187800766900299e-02 5.363028021215080626e-03 6.657116920136622040e-01 1.699228197899979309e-01 3.469264578945041111e-05 1.761263925560700957e-05 4.470156183951043069e-03
3.219062435605220003e+02 1.060746676936496352e-01 5.306255494383437627e-05 1.861591449225334034e-05 4.830854663415665856e-02 5.358096840019561415e-03 6.657369321026257447e-01 1.699208081011113480e-01 3.766072522624611043e-05 1.912254077489268058e-05 4.470515156520383886e-03
3.839066560429524770e+02 1.060588996805336415e-01 5.724217144509110032e-05 1.907238969335068468e-05 4.829369335226892795e-02 5.352627670107703260e-03 6.657650465500236647e-01 1.699185705660836987e-01 4.097630976600820883e-05 2.080677535935608976e-05 4.470897487899596311e-03
4.578485925712463427e+02 1.060412651846314447e-01 6.191983015732371702e-05 1.958228335903764976e-05 4.827710658856226161e-02 5.346543093778852347e-03 6.657964441069734729e-01 1.699160688397048924e-01 4.468733166104420354e-05 2.268872132483909962e-05 4.471307961837001424e-03
5.460320377878995259e+02 1.060214918656387922e-01 6.716903250474286853e-05 2.015369231815211879e-05 4.825853145382893311e-02 5.339749000742571340e-03 6.658316060618305610e-01 1.699132651592843712e-01 4.885234661756282358e-05 2.479641479064902370e-05 4.471752560014451323e-03
6.511999624513640583e+02 1.059992835173563519e-01 7.306952613977791915e-05 2.079536717875651576e-05 4.823769327574628507e-02 5.332143607913077642e-03 6.658710554765827627e-01 1.699101173540958354e-01 5.353488939464270399e-05 2.715930833266711923e-05 4.472237551297877575e-03
7.766236443096406674e+02 1.059742873757312520e-01 7.971569242899140110e-05 2.151762290545490244e-05 4.821426816800549603e-02 5.323606553398980978e-03 6.659154195999642534e-01 1.699065694487251754e-01 5.881012829419350716e-05 2.981122460642524847e-05 4.472770196782827057e-03
9.262044221107184967e+02 1.059461295824326715e-01 8.720958055050367810e-05 2.233158953506351438e-05 4.818791275417000364e-02 5.314008312346274118e-03 6.659653469580706364e-01 1.699025769367080718e-01 6.475934592949649535e-05 3.278716283256485149e-05 4.473358529504258344e-03
1.104595047836870208e+03 1.059144098760184810e-01 9.565805098420364610e-05 2.324891391766846046e-05 4.815826753738493282e-02 5.303212985905171595e-03 6.660215441957303417e-01 1.698980770065277868e-01 7.146767224255373599e-05 3.612179592133464687e-05 4.474010491175860020e-03
1.317344411858012336e+03 1.058786818235070287e-01 1.051818549803754192e-04 2.428275447226387518e-05 4.812493210476231909e-02 5.291067318198567314e-03 6.660847874488967646e-01 1.698930103562074079e-01 7.903129378635678315e-05 3.985273302587761791e-05 4.474735300397862485e-03
1.571070142720593822e+03 1.058384744104078623e-01 1.159074286655488987e-04 2.544689648946130655e-05 4.808749056338094269e-02 5.277410693126152567e-03 6.661558970616736630e-01 1.698873101369343386e-01 8.755092692969937852e-05 4.401686374732006010e-05 4.475542412653973380e-03
1.873664450336731079e+03 1.057932420170267784e-01 1.279803970029510260e-04 2.675722408665086492e-05 4.804546590223486568e-02 5.262057942431349646e-03 6.662358282491590566e-01 1.698808921304472419e-01 9.714250937160144313e-05 4.865490504211800958e-05 4.476442646241984152e-03
2.234539615383675027e+03 1.057423826070570949e-01 1.415630944457542363e-04 2.823145818150089934e-05 4.799833572459082098e-02 5.244802992305882226e-03 6.663256195474343002e-01 1.698736758176594974e-01 1.079351788868221465e-04 5.380897633437486889e-05 4.477448338231255695e-03
2.664920760930086544e+03 1.056852186995127507e-01 1.568358744229798234e-04 2.988930442271103293e-05 4.794552579630445566e-02 5.225416626544097075e-03 6.664264491824751779e-01 1.698655554816589086e-01 1.200721827110883905e-04 5.952085603714852820e-05 4.478572877592191734e-03
3.178195013032604493e+03 1.056209672442954411e-01 1.740087747138028391e-04 3.175372949038650599e-05 4.788638253612530898e-02 5.203632512681586123e-03 6.665396627655859607e-01 1.698564188788844465e-01 1.337199750171809778e-04 6.583306591260660852e-05 4.479832177993788543e-03
3.790327911040770687e+03 1.055487769578294793e-01 1.933098593563368388e-04 3.384970587980506111e-05 4.782021866128431664e-02 5.179161940192456709e-03 6.666667091666999001e-01 1.698461460480583662e-01 1.490586928227747177e-04 7.278057616276722682e-05 4.481243516223968291e-03
4.520360020169508061e+03 1.054676306650855766e-01 2.150088082759194332e-04 3.620678523474086917e-05 4.774623643824946889e-02 5.151663779354479292e-03 6.668093315288646794e-01 1.698345713053194539e-01 1.663005280501996257e-04 8.039509730821329094e-05 4.482827009410392596e-03
5.390999193612281488e+03 1.053764179565725018e-01 2.394054547357407235e-04 3.885787571364494755e-05 4.766359185553765976e-02 5.120760647310167515e-03 6.669693731529584557e-01 1.698215558867194053e-01 1.856802756881147500e-04 8.869549564899785487e-05 4.484605944083084293e-03
6.429326906673771191e+03 1.052739715993659814e-01 2.668090221006615918e-04 4.183700085295635648e-05 4.757145576279826760e-02 5.086063773424734889e-03 6.671487743907565937e-01 1.698069247605154264e-01 2.074381758462602436e-04 9.767622258746574352e-05 4.486603527555797256e-03
7.667640633643211913e+03 1.051589650798969711e-01 2.975716039929108625e-04 4.518296290588420041e-05 4.746892274296352077e-02 5.047132244360217138e-03 6.673497126338414631e-01 1.697904867980533639e-01 2.318457889922996898e-04 1.073128805067414306e-04 4.488846448195842748e-03
9.144458469776745915e+03 1.050299465072473404e-01 3.320778693490951654e-04 4.893825296318632531e-05 4.735505827466077178e-02 5.003486563986372058e-03 6.675745363125288323e-01 1.697720381085292274e-01 2.591968437697353997e-04 1.175519454733064983e-04 4.491363933510066943e-03
1.090571724743703453e+04 1.048853815360836356e-01 3.707328902431314107e-04 5.314775830729993276e-05 4.722895024454079604e-02 4.954624914090477276e-03 6.678256792223568050e-01 1.697513718632514823e-01 2.897963940871333571e-04 1.283014693135570551e-04 4.494186752342808552e-03
1.300620141412803241e+04 1.047236253382255039e-01 4.139664512457452380e-04 5.785926281863235896e-05 4.708969423080620192e-02 4.900018452477010629e-03 6.681057246513943948e-01 1.697282553995091980e-01 3.239628276177419297e-04 1.394305112702339791e-04 4.497347125955694289e-03
1.551124711807660788e+04 1.045428819544455129e-01 4.622460484029891148e-04 6.312490255204398061e-05 4.693635372834200487e-02 4.839096227240625818e-03 6.684174596567674653e-01 1.697024408273313245e-01 3.620368519690953576e-04 1.507737222031130828e-04 4.500880127928900618e-03
