7.054802310718645231e+01 2.209144121159957024e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.742636826811269657e+01 2.219348202792610607e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.497534359086446898e+01 2.229552284425264190e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.326033468832198992e+01 2.239756366057916921e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.023531021899026854e+02 2.249960447690569936e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.123324032978027702e+02 2.260164529323223235e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.232846739442065882e+02 2.270368610955875965e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.353047774579807481e+02 2.280572692588528980e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.484968262254465117e+02 2.290776774221182563e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.629750834620643332e+02 2.300980855853835294e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.788649529057435075e+02 2.311184937486488025e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.963040650040272510e+02 2.321389019119141324e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.154434690031884543e+02 2.331593100751794623e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.364489412645407072e+02 2.341797182384447638e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.595024211399737055e+02 2.352001264017100652e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.848035868435802058e+02 2.362205345649753667e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.125715849688235153e+02 2.372409427282406682e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.430469286314919373e+02 2.382613508915059413e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.764935806792471453e+02 2.392817590547713280e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.132012400115338551e+02 2.403021672180365158e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.534878508128581984e+02 2.413225753813019026e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.977023564332113779e+02 2.423429835445672325e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.462277217684342077e+02 2.433633917078324203e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.994842503189408944e+02 2.443837998710978354e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.579332246575681893e+02 2.454042080343631085e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.220809018385471063e+02 2.464246161976284384e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.924828983539177898e+02 2.474450243608937399e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.697490026177833897e+02 2.484654325241590129e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.545484566618347344e+02 2.494858406874243428e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.047615752789665066e+03 2.505062488506896443e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.149756995397736773e+03 2.515266570139549174e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.261856883066021055e+03 2.525470651772202473e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.384886371393873105e+03 2.535674733404855488e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.519911082952934748e+03 2.545878815037509071e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.668100537200059080e+03 2.556082896670161517e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.830738280295369805e+03 2.566286978302815101e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.009233002565047855e+03 2.576491059935468115e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.205130739903045651e+03 2.586695141568121130e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.420128264794383540e+03 2.596899223200774145e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.656087782946686730e+03 2.607103304833427728e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.915053062825178586e+03 2.617307386466079038e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.199267137797384294e+03 2.627511468098733758e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.511191734215134602e+03 2.637715549731387341e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.853528593710531368e+03 2.647919631364038082e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.229242874389498866e+03 2.658123712996691665e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.641588833612781855e+03 2.668327794629345817e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.094138014816380746e+03 2.678531876261999400e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.590810182512228494e+03 2.688735957894651278e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.135907273413175972e+03 2.698940039527304293e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.734150657750828032e+03 2.709144121159958445e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.390722033525782535e+03 2.719348202792610891e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.111308307896872066e+03 2.729552284425262769e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.902150854450392217e+03 2.739756366057918058e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.770099572992256071e+03 2.749960447690569936e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.072267222010325349e+04 2.760164529323222382e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.176811952434999148e+04 2.770368610955876534e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.291549665014882703e+04 2.780572692588528412e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.417474162926807730e+04 2.790776774221181995e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.555676143930472244e+04 2.800980855853835010e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.707352647470692318e+04 2.811184937486487456e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.873817422860386796e+04 2.821389019119141039e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.056512308348651641e+04 2.831593100751794623e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.257019719633921341e+04 2.841797182384447638e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.477076355991714081e+04 2.852001264017100652e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.718588242732940125e+04 2.862205345649753667e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.983647240283340216e+04 2.872409427282406682e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.274549162877731578e+04 2.882613508915059697e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.593813663804625685e+04 2.892817590547712143e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.944206059437664226e+04 2.903021672180365726e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.328761281083061476e+04 2.913225753813019310e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.750810162102793402e+04 2.923429835445671756e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.214008287999695312e+04 2.933633917078325908e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.722367659350220492e+04 2.943837998710978354e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.280291441834259604e+04 2.954042080343631369e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.892612104349708534e+04 2.964246161976284952e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.564633275546290679e+04 2.974450243608937399e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.302175681319752766e+04 2.984654325241590413e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.111627561154904834e+04 2.994858406874243428e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+05 3.005062488506896443e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
