1.047993602188837592e+01 2.000000000000000000e+02
1.150171684646864456e+01 2.010204081632653015e+02
1.262312004005003629e+01 2.020408163265306030e+02
1.385385866062555316e+01 2.030612244897959044e+02
1.520459277735183079e+01 2.040816326530612344e+02
1.668702180296830306e+01 2.051020408163265358e+02
1.831398582851337409e+01 2.061224489795918373e+02
2.009957683805077622e+01 2.071428571428571388e+02
2.205926076669357627e+01 2.081632653061224403e+02
2.421001145913555064e+01 2.091836734693877702e+02
2.657045768897404869e+01 2.102040816326530717e+02
2.916104451223452187e+01 2.112244897959183731e+02
3.200421035266540315e+01 2.122448979591836746e+02
3.512458135263040759e+01 2.132653061224489761e+02
3.854918467297225249e+01 2.142857142857142776e+02
4.230768258935091808e+01 2.153061224489795791e+02
4.643262941268484667e+01 2.163265306122449090e+02
5.095975345901798192e+01 2.173469387755102105e+02
5.592826651110278391e+01 2.183673469387755119e+02
6.138120345210153062e+01 2.193877551020408134e+02
6.736579501316033713e+01 2.204081632653061149e+02
7.393387686340128084e+01 2.214285714285714448e+02
8.114233858569865276e+01 2.224489795918367463e+02
8.905361642702368385e+01 2.234693877551020478e+02
9.773623409135083762e+01 2.244897959183673493e+02
1.072653962591977432e+02 2.255102040816326507e+02
1.177236399745928708e+02 2.265306122448979522e+02
1.292015495414648854e+02 2.275510204081632537e+02
1.417985411215476574e+02 2.285714285714285836e+02
1.556237238296144199e+02 2.295918367346938851e+02
1.707968447844347395e+02 2.306122448979591866e+02
1.874493263010264172e+02 2.316326530612244881e+02
2.057254042078810983e+02 2.326530612244897895e+02
2.257833771487091497e+02 2.336734693877551194e+02
2.477969776895619134e+02 2.346938775510204209e+02
2.719568771072047184e+02 2.357142857142857224e+02
2.984723368925031082e+02 2.367346938775510239e+02
3.275730212733508324e+02 2.377551020408163254e+02
3.595109864563329438e+02 2.387755102040816269e+02
3.945628638170153977e+02 2.397959183673469283e+02
4.330322559485835541e+02 2.408163265306122298e+02
4.752523663222352184e+02 2.418367346938775597e+02
5.215888853363155704e+02 2.428571428571428612e+02
5.724431577515010758e+02 2.438775510204081627e+02
6.282556589472187625e+02 2.448979591836734642e+02
6.895098101086006182e+02 2.459183673469387941e+02
7.567361653895396785e+02 2.469387755102040956e+02
8.305170073189672166e+02 2.479591836734693970e+02
9.114913902535569150e+02 2.489795918367346985e+02
1.000360675560825257e+03 2.500000000000000000e+02
1.097894606475808132e+03 2.510204081632653015e+02
1.204937975248683188e+03 2.520408163265306030e+02
1.322417940331130012e+03 2.530612244897959044e+02
1.451352056979289046e+03 2.540816326530612344e+02
1.592857090830573270e+03 2.551020408163265358e+02
1.748158690793420192e+03 2.561224489795918089e+02
1.918602005031729732e+03 2.571428571428571672e+02
2.105663331994828241e+03 2.581632653061224687e+02
2.310962907408322280e+03 2.591836734693877702e+02
2.536278937980871888e+03 2.602040816326530717e+02
2.783563003380049395e+03 2.612244897959183731e+02
3.054956959881775219e+03 2.622448979591836746e+02
3.352811492104578974e+03 2.632653061224489761e+02
3.679706473515805101e+03 2.642857142857142776e+02
4.038473312060400076e+03 2.653061224489795791e+02
4.432219474462907783e+03 2.663265306122448806e+02
4.864355401617277494e+03 2.673469387755102389e+02
5.338624048194490570e+03 2.683673469387755404e+02
5.859133302325047225e+03 2.693877551020408418e+02
6.430391566160934417e+03 2.704081632653061433e+02
7.057346805498514186e+03 2.714285714285714448e+02
7.745429406691125223e+03 2.724489795918367463e+02
8.500599212057057230e+03 2.734693877551020478e+02
9.329397141183764688e+03 2.744897959183673493e+02
1.023900184524386350e+04 2.755102040816326507e+02
1.123729188503611113e+04 2.765306122448979522e+02
1.233291397131223857e+04 2.775510204081632537e+02
1.353535785844734528e+04 2.785714285714285552e+02
1.485503854015260549e+04 2.795918367346938567e+02
1.630338645916931637e+04 2.806122448979591582e+02
1.789294651229451119e+04 2.816326530612244596e+02
1.963748670827648675e+04 2.826530612244898180e+02
2.155211741971973606e+04 2.836734693877551194e+02
2.365342226190388465e+04 2.846938775510204209e+02
2.595960173212534937e+04 2.857142857142857224e+02
2.849063085369904366e+04 2.867346938775510239e+02
3.126843219005310311e+04 2.877551020408163254e+02
3.431706572748652252e+04 2.887755102040816269e+02
3.766293727126076556e+04 2.897959183673469283e+02
4.133502716005084221e+04 2.908163265306122298e+02
4.536514127977773023e+04 2.918367346938775881e+02
4.978818655097443116e+04 2.928571428571428896e+02
5.464247327583215520e+04 2.938775510204081911e+02
5.997004696371321188e+04 2.948979591836734926e+02
6.581705250923580024e+04 2.959183673469387941e+02
7.223413387727789814e+04 2.969387755102040956e+02
7.927687275677279104e+04 2.979591836734693970e+02
8.700626998270809418e+04 2.989795918367346985e+02
9.548927389617757581e+04 3.000000000000000000e+02
